time;flow
43450,210;76,670
43450,420;76,670
43450,630;76,671
43450,840;76,672
43451,050;76,672
43451,260;76,674
43451,470;76,675
43451,680;76,676
43451,890;76,678
43452,100;76,679
43452,310;76,681
43452,520;76,682
43452,730;76,684
43452,940;76,686
43453,150;76,688
43453,360;76,690
43453,570;76,691
43453,780;76,693
43453,990;76,695
43454,200;76,697
43454,410;76,698
43454,620;76,700
43454,830;76,701
43455,040;76,703
43455,250;76,704
43455,460;76,705
43455,670;76,706
43455,880;76,707
43456,090;76,707
43456,300;76,708
43456,510;76,708
43456,720;76,708
43456,930;76,707
43457,140;76,707
43457,350;76,706
43457,560;76,705
43457,770;76,704
43457,980;76,702
43458,190;76,700
43458,400;76,698
43458,610;76,695
43458,820;76,692
43459,030;76,688
43459,240;76,684
43459,450;76,680
43459,660;76,676
43459,870;76,670
43460,080;76,665
43460,290;76,659
43460,500;76,652
43460,710;76,645
43460,920;76,638
43461,130;76,630
43461,340;76,622
43461,550;76,614
43461,760;76,605
43461,970;76,596
43462,180;76,586
43462,390;76,577
43462,600;76,567
43462,810;76,556
43463,020;76,546
43463,230;76,535
43463,440;76,524
43463,650;76,512
43463,860;76,501
43464,070;76,489
43464,280;76,477
43464,490;76,465
43464,700;76,452
43464,910;76,440
43465,120;76,427
43465,330;76,414
43465,540;76,401
43465,750;76,389
43465,960;76,375
43466,170;76,362
43466,380;76,349
43466,590;76,336
43466,800;76,323
43467,010;76,309
43467,220;76,296
43467,430;76,283
43467,640;76,269
43467,850;76,256
43468,060;76,243
43468,270;76,230
43468,480;76,217
43468,690;76,204
43468,900;76,191
43469,110;76,178
43469,320;76,165
43469,530;76,153
43469,740;76,140
43469,950;76,128
43470,160;76,116
43470,370;76,104
43470,580;76,092
43470,790;76,081
43471,000;76,069
43471,210;76,058
43471,420;76,047
43471,630;76,036
43471,840;76,025
43472,050;76,014
43472,260;76,003
43472,470;75,992
43472,680;75,982
43472,890;75,971
43473,100;75,960
43473,310;75,950
43473,520;75,939
43473,730;75,929
43473,940;75,918
43474,150;75,908
43474,360;75,897
43474,570;75,887
43474,780;75,876
43474,990;75,866
43475,200;75,855
43475,410;75,845
43475,620;75,834
43475,830;75,823
43476,040;75,812
43476,250;75,802
43476,460;75,791
43476,670;75,780
43476,880;75,768
43477,090;75,757
43477,300;75,746
43477,510;75,734
43477,720;75,723
43477,930;75,711
43478,140;75,699
43478,350;75,687
43478,560;75,675
43478,770;75,662
43478,980;75,649
43479,190;75,637
43479,400;75,624
43479,610;75,610
43479,820;75,597
43480,030;75,583
43480,240;75,569
43480,450;75,555
43480,660;75,541
43480,870;75,526
43481,080;75,511
43481,290;75,497
43481,500;75,482
43481,710;75,467
43481,920;75,451
43482,130;75,436
43482,340;75,421
43482,550;75,405
43482,760;75,390
43482,970;75,374
43483,180;75,358
43483,390;75,343
43483,600;75,327
43483,810;75,311
43484,020;75,296
43484,230;75,280
43484,440;75,264
43484,650;75,249
43484,860;75,233
43485,070;75,218
43485,280;75,202
43485,490;75,187
43485,700;75,172
43485,910;75,157
43486,120;75,142
43486,330;75,127
43486,540;75,112
43486,750;75,098
43486,960;75,083
43487,170;75,069
43487,380;75,055
43487,590;75,042
43487,800;75,028
43488,010;75,015
43488,220;75,002
43488,430;74,989
43488,640;74,977
43488,850;74,965
43489,060;74,953
43489,270;74,941
43489,480;74,930
43489,690;74,919
43489,900;74,909
43490,110;74,899
43490,320;74,889
43490,530;74,879
43490,740;74,870
43490,950;74,861
43491,160;74,853
43491,370;74,844
